Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP01287,25974,0,Salaried,21,Single,3,889,0,1.5,290697,956853,3496227,180,Home,Semi-Urban,Undergraduate,Female,Private,1
APP01288,18216,0,Self-Employed,56,Single,4,584,2,1.5,199410,52215,2889844,240,Personal,Semi-Urban,Undergraduate,Male,Private,0
APP01289,295138,11326,Business,46,Married,0,731,0,1.424,34332,693779,4041549,120,Education,Urban,Graduate,Male,Self,0
APP01290,52429,0,Salaried,49,Single,3,648,0,0.555,386581,786012,808276,360,Home,Semi-Urban,Graduate,Male,Govt,1
APP01291,43073,27163,Salaried,41,Married,1,625,3,1.5,214697,1809540,3007516,240,Home,Semi-Urban,Graduate,Female,Govt,0
APP01292,41378,14075,Self-Employed,31,Married,0,666,1,1.5,140508,680231,1446240,60,Home,Semi-Urban,Graduate,Male,Self,0
APP01293,115927,43315,Self-Employed,60,Married,3,709,3,0.383,153159,313990,395277,84,Business,Semi-Urban,Graduate,Male,Self,0
APP01294,146608,16010,Salaried,31,Married,2,684,1,1.076,322846,370631,324170,24,Business,Semi-Urban,Postgraduate,Female,Private,0
APP01295,80928,0,Salaried,56,Single,0,734,0,1.5,30428,442207,4106719,12,Education,Urban,Graduate,Male,Private,1
APP01296,136903,605,Salaried,59,Married,1,728,1,0.887,472249,1830755,1129617,120,Home,Urban,Undergraduate,Male,Self,1
APP01297,136114,0,Salaried,60,Single,0,796,0,1.5,164226,1882144,3554395,36,Business,Urban,Graduate,Male,Private,1
APP01298,99453,37315,Salaried,55,Married,2,583,0,1.5,97045,726389,1822970,60,Education,Urban,Undergraduate,Male,Private,0
APP01299,224774,8652,Business,54,Married,1,555,0,1.5,242012,32548,1614967,12,Education,Semi-Urban,Graduate,Male,Govt,0
APP01300,57028,32229,Self-Employed,44,Married,4,674,2,1.5,260739,1695775,2476969,120,Education,Rural,Undergraduate,Male,Private,0
APP01301,137529,30530,Salaried,42,Married,0,616,2,0.392,442963,1839658,1220919,240,Education,Urban,Graduate,Male,Self,1
APP01302,73967,49101,Self-Employed,25,Married,1,749,0,1.5,112369,581566,2359706,60,Education,Rural,Graduate,Male,Self,1
APP01303,44015,37924,Business,53,Married,1,594,0,0.265,39349,1224483,402188,240,Personal,Semi-Urban,Undergraduate,Female,Self,1
APP01304,145356,38541,Salaried,56,Married,1,636,3,1.5,205565,540513,1152676,36,Education,Rural,Graduate,Female,Self,0
APP01305,145913,64658,Salaried,40,Married,1,653,0,1.21,42358,1093936,3538231,180,Business,Semi-Urban,Postgraduate,Female,Private,0
APP01306,37291,56327,Salaried,39,Married,2,821,1,1.5,57484,721688,3297897,36,Home,Semi-Urban,Postgraduate,Female,Private,1
APP01307,16946,43654,Self-Employed,55,Married,3,848,1,1.5,216521,1799275,4184228,120,Personal,Urban,Graduate,Male,Self,0
APP01308,51154,0,Salaried,63,Single,3,588,2,1.5,55837,1495135,4626584,60,Home,Urban,Graduate,Female,Private,0
APP01309,47826,0,Business,37,Single,3,504,0,0.345,80333,1803329,152800,120,Personal,Urban,Postgraduate,Male,Private,1
APP01310,136876,30982,Salaried,63,Married,3,634,3,0.882,274675,1899016,2055746,180,Home,Semi-Urban,Graduate,Female,Govt,0
APP01311,93741,6775,Salaried,54,Married,2,677,1,0.639,18825,57573,1188806,240,Home,Urban,Postgraduate,Female,Self,0
APP01312,127348,23990,Salaried,29,Married,3,676,0,1.5,462244,576220,3006334,120,Business,Rural,Undergraduate,Female,Private,0
APP01313,120830,0,Salaried,46,Single,1,673,0,1.5,339591,1962341,3340110,60,Home,Urban,Graduate,Female,Private,1
APP01314,52269,46402,Self-Employed,22,Married,1,745,0,1.199,430532,545169,3285319,360,Personal,Rural,Graduate,Male,Private,1
APP01315,98418,39441,Business,29,Married,1,647,0,1.5,338411,557845,4665463,180,Business,Urban,Postgraduate,Male,Private,0
APP01316,97920,71980,Salaried,29,Married,1,697,3,0.383,284423,200802,1808602,360,Education,Urban,Graduate,Male,Govt,0
APP01317,81541,79712,Business,60,Married,0,731,0,0.408,118094,1782030,182774,36,Home,Urban,Graduate,Male,Self,1
APP01318,221011,25060,Business,37,Married,4,697,3,1.5,378903,485126,2729313,84,Home,Semi-Urban,Graduate,Male,Private,0
APP01319,93595,0,Salaried,21,Single,1,734,1,1.5,180295,1372044,3630206,12,Business,Urban,Postgraduate,Male,Govt,0
APP01320,56132,46993,Self-Employed,45,Married,0,543,0,1.5,226024,807273,4520985,240,Education,Rural,Graduate,Female,Private,0
APP01321,113927,0,Salaried,63,Single,1,689,0,1.5,164072,275619,3142451,12,Personal,Urban,Graduate,Male,Private,0
APP01322,20804,59053,Self-Employed,60,Married,0,698,1,1.5,410261,530959,463851,12,Personal,Urban,Undergraduate,Female,Self,0
APP01323,144950,23196,Salaried,62,Married,0,666,2,0.829,449714,191656,1936963,180,Education,Rural,Graduate,Female,Self,0
APP01324,67034,0,Self-Employed,45,Single,0,632,3,1.5,303443,556052,3305752,240,Personal,Urban,Graduate,Female,Self,0
APP01325,137169,8174,Salaried,59,Married,1,716,2,1.5,212274,1495579,2577676,36,Home,Rural,Undergraduate,Female,Govt,0
APP01326,81607,0,Business,55,Single,1,689,1,1.5,416461,1972041,3992583,24,Education,Rural,Postgraduate,Male,Govt,0
APP01327,202360,19098,Business,23,Married,2,675,0,0.268,234174,1366610,823699,180,Personal,Urban,Undergraduate,Female,Private,1
APP01328,142514,72582,Salaried,57,Married,2,653,3,0.103,425555,1421072,143988,84,Home,Urban,Graduate,Female,Private,1
APP01329,50793,0,Salaried,64,Single,1,656,3,1.5,206460,389952,3465889,12,Home,Urban,Undergraduate,Male,Self,0
APP01330,77204,16722,Salaried,64,Married,1,618,1,1.5,349094,850316,500608,24,Personal,Rural,Graduate,Male,Private,0
APP01331,82581,0,Self-Employed,50,Single,1,641,0,1.5,199891,267299,2704388,36,Personal,Semi-Urban,Graduate,Female,Self,0
APP01332,56989,40452,Salaried,58,Married,2,604,2,1.204,478033,1702382,1086070,120,Education,Semi-Urban,Graduate,Male,Private,0
APP01333,60952,0,Self-Employed,54,Single,0,649,2,1.5,394031,753977,1986776,12,Personal,Rural,Graduate,Male,Private,0
APP01334,115841,48311,Salaried,32,Married,0,709,1,1.348,119074,252393,4097377,240,Education,Urban,Undergraduate,Female,Private,0
APP01335,86383,41129,Salaried,39,Married,2,745,1,1.5,117691,1438995,825819,24,Business,Rural,Graduate,Male,Govt,1
APP01336,41767,0,Salaried,57,Single,1,675,3,0.747,426247,1114344,202135,84,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP01337,63652,0,Salaried,64,Single,0,673,0,1.5,152698,1693287,1964609,240,Home,Semi-Urban,Postgraduate,Female,Private,1
APP01338,49320,0,Self-Employed,37,Single,0,691,1,1.5,28302,1109427,4344798,84,Education,Rural,Postgraduate,Male,Private,0
APP01339,239494,0,Business,30,Single,3,758,0,0.996,116277,1975301,4417042,240,Personal,Semi-Urban,Graduate,Male,Private,1
APP01340,38383,0,Salaried,32,Single,3,662,0,1.5,182763,1093142,2781153,120,Business,Urban,Postgraduate,Male,Govt,0
APP01341,95784,68146,Salaried,36,Married,2,717,3,1.5,428328,1793705,3482741,180,Home,Semi-Urban,Graduate,Male,Private,0
APP01342,126733,35241,Salaried,44,Married,1,709,1,1.148,260450,395927,3443049,240,Education,Semi-Urban,Graduate,Female,Private,0
APP01343,86114,54407,Self-Employed,39,Married,1,630,2,0.982,338191,1192179,383308,36,Home,Urban,Undergraduate,Male,Govt,0
APP01344,51440,28337,Salaried,28,Married,4,736,1,1.5,108812,927984,2923760,84,Home,Rural,Graduate,Male,Private,0
APP01345,76240,4804,Self-Employed,51,Married,4,514,2,1.5,206276,798623,2297786,180,Personal,Urban,Graduate,Male,Private,0
APP01346,177805,34058,Business,41,Married,0,764,1,0.644,404303,249104,3788941,360,Home,Semi-Urban,Undergraduate,Male,Private,1
APP01347,111766,75763,Salaried,37,Married,3,584,0,0.469,208623,1771594,813962,120,Personal,Semi-Urban,Graduate,Female,Govt,1
APP01348,70920,0,Self-Employed,43,Single,0,668,3,1.5,233027,1042714,629841,12,Business,Urban,Postgraduate,Female,Private,0
APP01349,80919,51759,Salaried,57,Married,0,746,0,0.47,133407,1052355,1155855,240,Business,Rural,Graduate,Male,Private,1
APP01350,41611,59529,Salaried,36,Married,2,645,1,1.5,372110,857622,2182760,120,Home,Rural,Graduate,Male,Private,0
APP01351,88483,31334,Salaried,26,Married,1,698,1,1.5,429530,634966,2207992,12,Personal,Semi-Urban,Graduate,Male,Self,0
APP01352,47457,0,Salaried,28,Single,3,747,0,1.5,475366,910192,4779362,60,Business,Urban,Graduate,Male,Private,0
APP01353,35256,0,Salaried,45,Single,0,827,0,1.5,467755,1310328,4824053,120,Home,Urban,Graduate,Female,Private,1
APP01354,79856,0,Salaried,38,Single,1,678,2,1.5,134306,994209,1088246,12,Education,Urban,Postgraduate,Male,Self,0
APP01355,131507,40965,Salaried,45,Married,3,694,0,1.5,162307,984212,2435923,84,Business,Urban,Postgraduate,Male,Private,0
APP01356,65533,39440,Salaried,32,Married,3,683,1,1.5,196644,1055893,3174105,36,Home,Semi-Urban,Undergraduate,Male,Private,0
APP01357,74481,63118,Self-Employed,35,Married,0,662,1,1.5,300510,1760832,4072640,180,Business,Rural,Graduate,Female,Private,0
APP01358,261420,49217,Business,46,Married,1,572,1,0.644,318491,1573023,3704170,240,Education,Semi-Urban,Postgraduate,Female,Private,0
APP01359,53281,31139,Salaried,61,Married,2,590,2,1.5,37837,125373,1412799,36,Home,Rural,Postgraduate,Male,Self,0
APP01360,92275,68517,Salaried,46,Married,0,678,3,1.5,275283,1629979,2825763,36,Education,Semi-Urban,Undergraduate,Female,Govt,0
APP01361,26525,12785,Salaried,52,Married,4,707,0,1.5,145657,1247313,3290499,36,Home,Semi-Urban,Graduate,Male,Private,0
APP01362,138901,0,Business,30,Single,3,780,1,1.5,270803,1068038,4669416,120,Home,Rural,Postgraduate,Male,Govt,1
APP01363,84131,0,Self-Employed,36,Single,0,663,0,1.5,358905,1263797,4938777,120,Education,Semi-Urban,Undergraduate,Female,Private,0
APP01364,133744,13950,Salaried,27,Married,0,802,1,1.5,10634,1837925,3181712,36,Education,Rural,Graduate,Female,Govt,1
APP01365,44507,64642,Salaried,37,Married,0,583,1,1.5,121969,1461189,2146354,120,Education,Urban,Undergraduate,Female,Private,0
APP01366,104396,51169,Salaried,43,Married,3,696,0,0.314,372270,1336845,1355208,360,Home,Urban,Graduate,Male,Self,1
APP01367,111644,72209,Salaried,46,Married,0,658,0,0.736,8682,242141,2507044,240,Business,Rural,Postgraduate,Male,Self,0
APP01368,70976,0,Business,41,Single,1,574,1,0.699,433667,989366,688990,180,Education,Semi-Urban,Undergraduate,Female,Private,0
APP01369,211139,38488,Business,42,Married,1,544,0,0.538,206170,1764665,1863560,180,Business,Rural,Postgraduate,Male,Self,0
APP01370,124591,0,Salaried,27,Single,2,645,0,0.05,402868,1803819,108697,240,Business,Rural,Graduate,Male,Private,1
APP01371,38193,45041,Salaried,34,Married,0,651,4,1.5,378629,309421,4280207,180,Home,Urban,Graduate,Male,Private,0
APP01372,121558,0,Salaried,35,Single,0,608,0,1.5,485067,800781,4443189,36,Home,Semi-Urban,Undergraduate,Female,Self,0
APP01373,122192,70672,Salaried,27,Married,3,740,1,0.657,80038,60715,2345416,240,Business,Urban,Graduate,Male,Private,0
APP01374,65261,0,Business,29,Single,3,647,0,1.5,468465,165800,3246540,240,Personal,Semi-Urban,Graduate,Male,Private,0
APP01375,106449,74090,Salaried,28,Married,2,601,3,1.5,403629,161864,608819,12,Home,Rural,Postgraduate,Female,Govt,0
APP01376,89042,0,Salaried,43,Single,0,661,0,1.5,26984,532190,2350670,84,Personal,Urban,Graduate,Male,Private,0
APP01377,84516,1634,Salaried,49,Married,1,629,1,1.5,263181,1694209,2140140,84,Home,Semi-Urban,Graduate,Male,Self,0
APP01378,202814,16908,Business,38,Married,2,811,1,1.5,287631,1128145,1527177,12,Home,Semi-Urban,Graduate,Male,Private,1
APP01379,54994,0,Self-Employed,51,Single,0,654,3,1.5,7075,1937156,3701988,120,Education,Urban,Graduate,Male,Private,0
APP01380,95490,0,Salaried,50,Single,3,606,2,1.5,431766,1938009,4241630,120,Home,Rural,Postgraduate,Male,Private,0
APP01381,58512,0,Salaried,59,Single,2,811,0,1.5,90726,1608022,1976048,60,Business,Semi-Urban,Postgraduate,Male,Self,1
APP01382,35719,0,Salaried,55,Single,0,738,2,1.5,364943,755083,647925,120,Business,Rural,Postgraduate,Female,Private,1
APP01383,53570,0,Business,38,Single,3,688,2,1.5,47293,1052493,1411298,120,Personal,Urban,Undergraduate,Male,Private,0
APP01384,52649,69400,Salaried,62,Married,4,616,4,1.5,475661,1273595,778963,12,Home,Urban,Undergraduate,Female,Govt,0
APP01385,37402,66603,Salaried,59,Married,0,741,3,1.5,165284,1914750,2306459,84,Home,Semi-Urban,Postgraduate,Male,Private,0
APP01386,127880,72807,Salaried,37,Married,1,562,1,1.5,282106,930124,1169320,24,Education,Urban,Graduate,Male,Private,0
APP01387,60231,0,Self-Employed,34,Single,1,735,2,1.5,151925,1962338,2223113,180,Education,Rural,Postgraduate,Male,Govt,1
APP01388,34216,31131,Salaried,51,Married,1,700,1,0.765,317353,1781294,1389205,360,Home,Urban,Graduate,Male,Private,1
APP01389,139667,20386,Salaried,44,Married,0,759,1,1.095,498574,1151822,4866651,360,Personal,Rural,Postgraduate,Female,Private,1
APP01390,61546,49781,Self-Employed,55,Married,2,491,0,1.5,215983,1515682,4971422,360,Education,Semi-Urban,Postgraduate,Male,Govt,0
APP01391,66055,0,Self-Employed,64,Single,4,606,0,0.642,245969,1073267,588768,180,Business,Urban,Graduate,Male,Private,0
APP01392,117528,67370,Self-Employed,54,Married,1,600,0,1.5,444180,1531282,3908048,180,Business,Urban,Undergraduate,Female,Govt,0
APP01393,153819,54470,Business,23,Married,0,590,4,1.5,334789,595022,4426589,12,Personal,Semi-Urban,Graduate,Female,Private,0
APP01394,71716,53283,Salaried,57,Married,2,714,0,1.5,458717,550334,2734534,120,Personal,Semi-Urban,Postgraduate,Female,Private,1
APP01395,140455,2353,Salaried,63,Married,1,656,0,1.5,393820,1726322,2847569,84,Home,Urban,Graduate,Male,Private,0
APP01396,199397,13878,Business,60,Married,3,610,0,0.836,258043,1977351,3300241,240,Home,Rural,Undergraduate,Female,Self,0
APP01397,148713,0,Salaried,46,Single,1,591,1,1.078,393672,152598,2968645,240,Business,Urban,Graduate,Male,Private,0
APP01398,44415,0,Self-Employed,43,Single,0,603,3,1.5,71856,118540,4589993,60,Personal,Semi-Urban,Graduate,Male,Govt,0
APP01399,30685,0,Self-Employed,64,Single,0,749,2,1.5,380162,43798,2425085,12,Home,Semi-Urban,Graduate,Male,Self,0
APP01400,137373,76831,Salaried,59,Married,2,674,0,1.5,348667,508446,4889089,120,Personal,Urban,Graduate,Male,Private,0
APP01401,132123,0,Salaried,35,Single,0,746,3,1.5,42185,647581,3032459,12,Business,Rural,Graduate,Male,Govt,0
APP01402,109686,35925,Self-Employed,24,Married,2,893,0,1.5,205307,418473,3956791,84,Home,Urban,Postgraduate,Male,Self,1
APP01403,201250,22247,Business,49,Married,0,678,4,1.5,448100,1761921,3181744,84,Home,Urban,Graduate,Female,Govt,0
APP01404,71400,0,Self-Employed,42,Single,1,566,0,1.5,198930,446346,600575,36,Business,Urban,Graduate,Male,Private,0
APP01405,68815,22522,Salaried,45,Married,1,669,2,1.5,98745,1820056,3472886,84,Education,Semi-Urban,Graduate,Male,Private,0
APP01406,87460,44594,Salaried,33,Married,3,830,0,0.798,462542,1647260,976078,120,Education,Semi-Urban,Undergraduate,Male,Private,1
APP01407,34257,0,Salaried,38,Single,3,766,3,1.5,44330,419861,4676117,84,Home,Semi-Urban,Postgraduate,Female,Self,0
APP01408,112986,46335,Salaried,53,Married,0,628,0,1.5,254309,417405,3737483,12,Business,Urban,Postgraduate,Male,Private,0
APP01409,50634,0,Salaried,36,Single,1,655,0,1.5,313559,605586,1608429,180,Business,Urban,Postgraduate,Male,Govt,1
APP01410,105729,75740,Business,62,Married,0,742,3,1.5,328150,1180616,1010981,36,Education,Rural,Graduate,Female,Self,0
APP01411,108580,0,Self-Employed,64,Single,1,718,0,0.851,185199,1316520,1284002,180,Home,Urban,Graduate,Female,Self,1
APP01412,43842,36833,Self-Employed,22,Married,1,742,2,1.5,27547,941733,1294613,84,Education,Rural,Graduate,Male,Private,0
APP01413,117712,16067,Salaried,55,Married,3,660,2,1.5,290083,1369244,4854009,36,Home,Urban,Undergraduate,Female,Private,0
APP01414,73980,0,Salaried,62,Single,3,711,1,1.5,346882,1145161,4528328,120,Home,Rural,Undergraduate,Female,Govt,0
APP01415,227135,51955,Business,54,Married,1,655,1,1.5,361900,422933,4501570,12,Education,Urban,Graduate,Female,Self,0
APP01416,85197,44863,Salaried,50,Married,1,791,3,0.141,223370,382423,169618,120,Home,Semi-Urban,Graduate,Male,Govt,1
APP01417,46959,17408,Salaried,33,Married,3,557,3,1.5,472548,480519,3091907,60,Business,Urban,Graduate,Female,Govt,0
APP01418,39570,25176,Salaried,33,Married,3,558,1,1.188,137794,1514798,356160,60,Home,Urban,Graduate,Male,Private,0
APP01419,220750,35097,Business,38,Married,0,622,0,1.232,441580,916357,2042969,84,Education,Urban,Postgraduate,Male,Govt,1
APP01420,263136,51850,Business,52,Married,1,625,0,0.482,379984,980742,4214133,360,Home,Urban,Graduate,Male,Govt,0
APP01421,42899,0,Salaried,52,Single,1,557,0,1.5,16674,1708755,4532427,12,Personal,Urban,Undergraduate,Male,Private,0
APP01422,159567,35794,Business,55,Married,0,543,1,1.5,381095,1891792,4293045,36,Home,Semi-Urban,Graduate,Male,Govt,0
APP01423,137446,63324,Salaried,59,Married,0,765,3,1.5,397239,756899,1556827,60,Education,Semi-Urban,Undergraduate,Female,Govt,1
APP01424,87806,58486,Salaried,49,Married,0,666,2,1.5,401028,1135751,4519808,24,Personal,Rural,Undergraduate,Male,Govt,0
APP01425,262966,1011,Business,49,Married,2,660,2,0.22,244149,1556731,1609805,360,Business,Semi-Urban,Undergraduate,Male,Govt,1
APP01426,275221,0,Business,64,Single,0,684,1,0.553,127225,46935,2114218,180,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP01427,112284,38392,Self-Employed,36,Married,0,807,0,1.5,400494,965933,379083,12,Home,Semi-Urban,Postgraduate,Male,Self,1
APP01428,71437,0,Self-Employed,64,Single,0,689,2,1.5,171190,731967,3538190,360,Home,Semi-Urban,Postgraduate,Female,Private,0
APP01429,288433,50852,Business,30,Married,3,671,2,1.343,205231,659358,4218185,120,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP01430,56119,0,Self-Employed,50,Single,3,628,2,1.5,404746,41750,2554388,24,Home,Rural,Postgraduate,Male,Govt,0
APP01431,162448,78780,Business,45,Married,1,727,0,1.5,54866,1446972,2760499,12,Education,Urban,Undergraduate,Male,Govt,1
APP01432,53648,0,Self-Employed,59,Single,1,674,1,1.5,348667,1913296,3491509,120,Business,Urban,Postgraduate,Male,Private,0
APP01433,101068,23536,Business,40,Married,4,812,0,1.322,399140,1865521,2287499,180,Business,Semi-Urban,Undergraduate,Male,Private,1
APP01434,63581,5585,Business,25,Married,0,667,0,1.5,24546,1152301,3356852,120,Business,Urban,Undergraduate,Female,Private,0
APP01435,100589,49130,Salaried,21,Married,0,760,2,1.5,320449,1590743,3718124,180,Business,Rural,Graduate,Female,Private,1
APP01436,61485,61957,Business,50,Married,0,623,0,1.5,107833,1924906,4996261,120,Personal,Rural,Graduate,Male,Private,0
APP01437,140920,0,Salaried,23,Single,0,622,3,1.36,476022,323977,3549209,240,Personal,Urban,Graduate,Female,Govt,0
APP01438,43648,5456,Salaried,34,Married,1,533,0,1.5,155025,1029726,622450,24,Education,Urban,Postgraduate,Female,Self,0
APP01439,85783,53861,Self-Employed,50,Married,3,743,1,0.549,171655,1062892,2128462,360,Business,Semi-Urban,Undergraduate,Female,Private,0
APP01440,25535,0,Salaried,24,Single,2,676,2,1.5,224964,1010684,3946854,360,Home,Semi-Urban,Graduate,Male,Private,0
APP01441,73469,9775,Salaried,38,Married,1,731,1,1.056,264832,993939,2441495,360,Personal,Urban,Postgraduate,Male,Private,1
APP01442,40093,0,Business,57,Single,3,815,2,0.121,206186,1029007,67572,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01443,89912,0,Salaried,45,Single,0,612,2,1.439,271606,1728461,3594091,360,Home,Semi-Urban,Graduate,Female,Self,0
APP01444,69493,41842,Salaried,21,Married,0,600,3,1.5,268032,1840386,4509891,12,Personal,Urban,Postgraduate,Female,Self,0
APP01445,277092,0,Business,35,Single,2,617,0,0.157,355012,1752605,121220,36,Education,Urban,Undergraduate,Male,Private,1
APP01446,70785,77762,Salaried,29,Married,2,511,0,1.5,221470,395793,4520043,24,Personal,Rural,Graduate,Male,Private,0
APP01447,147066,74675,Salaried,35,Married,0,664,1,1.5,90509,1201338,641145,12,Personal,Urban,Postgraduate,Female,Private,1
APP01448,110017,44867,Salaried,44,Married,1,750,2,1.5,116946,1417157,3967799,84,Education,Rural,Postgraduate,Female,Self,1
APP01449,132771,9859,Salaried,24,Married,2,683,1,1.5,334403,754899,4277016,12,Home,Semi-Urban,Graduate,Female,Private,0
APP01450,95752,0,Self-Employed,32,Single,2,554,0,1.5,290554,246818,1104044,36,Education,Semi-Urban,Graduate,Female,Govt,0
APP01451,214846,0,Business,57,Single,2,651,0,1.5,13602,189586,3061195,120,Business,Rural,Undergraduate,Male,Private,0
APP01452,91561,78735,Salaried,57,Married,1,690,0,1.5,23614,212249,4898060,120,Home,Rural,Graduate,Male,Govt,0
